work_year;experience_level;employment_type;job_title;salary_currency;employee_residence;remote_ratio;company_location;company_size;salary;salary_in_usd
2023;SE;FT;Data Engineer;USD;US;0;US;M;141600;141600
2023;MI;FT;Machine Learning Engineer;GBP;GB;100;GB;M;48000;58331
2023;MI;FT;Machine Learning Engineer;GBP;GB;100;GB;M;38000;46178
2023;SE;FT;Data Engineer;USD;US;100;US;M;166000;166000
2023;SE;FT;Data Engineer;USD;US;100;US;M;128000;128000
2023;SE;FT;Data Architect;USD;US;100;US;M;170000;170000
2023;SE;FT;Data Architect;USD;US;100;US;M;110000;110000
2023;SE;FT;Data Engineer;USD;US;100;US;M;160000;160000
2023;SE;FT;Data Engineer;USD;US;100;US;M;75000;75000
2023;SE;FT;Data Engineer;USD;US;100;US;M;236000;236000
2023;SE;FT;Data Engineer;USD;US;100;US;M;182000;182000
2022;MI;FT;Data Analyst;INR;IN;100;IN;L;1125000;14307
2022;EN;FT;Data Scientist;USD;US;0;US;M;130000;130000
2023;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2023;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;L;261500;261500
2023;SE;FT;Machine Learning Engineer;USD;US;0;US;L;134500;134500
2022;MI;FT;Data Scientist;INR;IN;100;IN;L;1100000;13989
2023;MI;FT;Data Scientist;USD;US;0;US;M;130000;130000
2023;MI;FT;Data Scientist;USD;US;0;US;M;90000;90000
2023;EN;FT;Data Engineer;USD;US;0;US;M;160000;160000
2023;EN;FT;Data Engineer;USD;US;0;US;M;135000;135000
2022;SE;FT;Manager Data Management;USD;US;100;US;L;125000;125000
2022;SE;FT;Data Engineer;USD;US;0;US;M;175000;175000
2022;SE;FT;Data Engineer;USD;US;0;US;M;155000;155000
2022;SE;FT;Data Engineer;USD;US;0;US;M;153600;153600
2022;SE;FT;Data Engineer;USD;US;0;US;M;106800;106800
2022;SE;FT;Data Scientist;USD;US;0;US;M;150000;150000
2022;SE;FT;Data Scientist;USD;US;0;US;M;140000;140000
2022;SE;FT;Data Science Consultant;USD;US;0;US;M;122000;122000
2022;SE;FT;Data Science Consultant;USD;US;0;US;M;94500;94500
2022;SE;FT;Data Engineer;USD;US;0;US;M;170000;170000
2022;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Science Consultant;USD;US;0;US;M;145000;145000
2022;SE;FT;Data Science Consultant;USD;US;0;US;M;128000;128000
2022;SE;FT;Data Engineer;USD;US;0;US;M;145000;145000
2022;SE;FT;Data Engineer;USD;US;0;US;M;100000;100000
2022;SE;FT;Data Engineer;USD;US;0;US;M;175000;175000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;145000;145000
2022;SE;FT;Data Engineer;USD;US;0;US;M;115000;115000
2022;SE;FT;Applied Machine Learning Scientist;USD;US;100;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;MI;FT;Data Scientist;USD;US;100;US;M;150000;150000
2022;MI;FT;Data Scientist;USD;US;100;US;M;127500;127500
2022;SE;FT;Data Scientist;USD;US;100;US;M;126500;126500
2022;SE;FT;Data Scientist;USD;US;100;US;M;51000;51000
2022;MI;FT;Data Engineer;USD;US;0;US;M;260000;260000
2022;MI;FT;Data Engineer;USD;US;0;US;M;175000;175000
2022;EN;FT;Applied Data Scientist;USD;AU;100;PK;M;40000;40000
2022;EN;FT;AI Programmer;USD;PK;100;AU;M;40000;40000
2022;SE;FT;Data Engineer;USD;US;100;US;M;250000;250000
2022;SE;FT;Data Engineer;USD;US;100;US;M;63000;63000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;210000;210000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;160000;160000
2022;SE;FT;Data Scientist;USD;US;100;US;M;272550;272550
2022;SE;FT;Data Scientist;USD;US;100;US;M;198200;198200
2022;MI;FT;Data Scientist;EUR;FR;100;FR;M;90000;94560
2022;MI;FT;Data Scientist;EUR;FR;100;FR;M;50000;52533
2022;SE;FT;Data Scientist;USD;US;0;US;M;220000;220000
2022;SE;FT;Data Scientist;USD;US;0;US;M;146000;146000
2022;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;SE;FT;Machine Learning Software Engineer;USD;CA;100;CA;M;248400;248400
2022;SE;FT;Machine Learning Software Engineer;USD;CA;100;CA;M;183600;183600
2022;MI;FT;Data Engineer;USD;US;100;US;M;150000;150000
2022;MI;FT;Data Engineer;USD;US;100;US;M;150000;150000
2022;EN;FT;Machine Learning Developer;USD;PK;100;AU;M;40000;40000
2022;SE;FT;Lead Data Scientist;INR;IN;0;IN;L;4460000;56723
2022;MI;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;MI;FT;Data Engineer;USD;US;0;US;M;95000;95000
2022;EN;FT;Data Engineer;USD;US;0;US;M;160000;160000
2022;EN;FT;Data Engineer;USD;US;0;US;M;135000;135000
2022;EN;FT;Data Science Consultant;EUR;IT;50;IT;M;23000;24165
2022;SE;FT;Data Engineer;USD;US;100;US;M;216000;216000
2022;SE;FT;Data Engineer;USD;US;100;US;M;144000;144000
2022;EN;FT;Data Engineer;USD;US;0;US;M;85000;85000
2022;EN;FT;Data Engineer;USD;US;0;US;M;65000;65000
2022;SE;FT;Data Analyst;USD;US;100;US;M;149000;149000
2022;SE;FT;Data Analyst;USD;US;100;US;M;119000;119000
2022;SE;FT;Data Scientist;USD;US;0;US;M;140000;140000
2022;SE;FT;Data Scientist;USD;US;0;US;M;120000;120000
2022;MI;FT;Data Scientist;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Scientist;USD;US;0;US;M;110000;110000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;246000;246000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;201000;201000
2022;SE;FT;Data Scientist;USD;US;0;US;M;190000;190000
2022;SE;FT;Data Scientist;USD;US;0;US;M;155000;155000
2022;SE;FT;ML Engineer;USD;US;100;US;M;235000;235000
2022;SE;FT;ML Engineer;USD;US;100;US;M;185000;185000
2022;SE;FT;Cloud Database Engineer;USD;US;100;US;M;190000;190000
2022;SE;FT;Cloud Database Engineer;USD;US;100;US;M;160000;160000
2022;EN;FT;Product Data Analyst;USD;US;100;US;M;100000;100000
2022;MI;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;MI;FT;Data Engineer;USD;US;0;US;M;115000;115000
2022;MI;FT;Data Scientist;GBP;GB;0;GB;M;75000;92350
2022;MI;FT;Data Scientist;GBP;GB;0;GB;M;55000;67723
2022;MI;FT;Data Engineer;USD;US;0;US;M;105000;105000
2022;MI;FT;Data Engineer;USD;US;0;US;M;70000;70000
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;204500;204500
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;142200;142200
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;192000;192000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;164000;164000
2022;SE;FT;Data Engineer;USD;US;0;US;M;185900;185900
2022;SE;FT;Data Engineer;USD;US;0;US;M;129300;129300
2022;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Engineer;USD;US;0;US;M;75000;75000
2022;SE;FT;Data Science Manager;USD;US;0;US;M;175000;175000
2022;SE;FT;Data Science Manager;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;167500;167500
2022;SE;FT;Data Engineer;USD;US;0;US;M;106500;106500
2022;MI;FT;Data Analyst;USD;US;100;US;M;75000;75000
2022;MI;FT;Data Analyst;USD;US;100;US;M;60000;60000
2022;SE;FT;Applied Scientist;USD;US;100;US;M;184000;184000
2022;SE;FT;Applied Scientist;USD;US;100;US;M;142000;142000
2022;MI;FT;Data Scientist;USD;US;0;US;M;145000;145000
2022;MI;FT;Data Scientist;USD;US;0;US;M;100000;100000
2022;EN;FT;Machine Learning Software Engineer;USD;MA;50;MA;S;10000;10000
2022;MI;FT;Data Scientist;INR;IN;100;US;M;2500000;31795
2022;MI;FT;NLP Engineer;PLN;PL;100;PL;S;198000;44365
2022;SE;FT;Data Engineer;USD;US;0;US;M;175000;175000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;175000;175000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;EX;FT;Data Engineer;USD;US;0;US;M;200000;200000
2022;EX;FT;Data Engineer;USD;US;0;US;M;145000;145000
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;75000;92350
2022;MI;FT;Data Engineer;GBP;GB;100;GB;M;60000;73880
2022;SE;FT;Data Engineer;USD;US;0;US;M;145000;145000
2022;SE;FT;Data Engineer;USD;US;0;US;M;100000;100000
2022;SE;FT;Applied Scientist;USD;US;100;US;M;192000;192000
2022;SE;FT;Applied Scientist;USD;US;100;US;M;164000;164000
2022;EX;FT;Data Engineer;USD;US;100;US;M;310000;310000
2022;EX;FT;Data Engineer;USD;US;100;US;M;239000;239000
2022;SE;FT;Data Analyst;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Analyst;USD;US;0;US;M;95000;95000
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;145000;145000
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;135000;135000
2022;SE;FT;Data Engineer;USD;US;0;US;M;100000;100000
2022;SE;FT;Data Engineer;USD;US;0;US;M;78000;78000
2022;SE;FT;Data Engineer;EUR;ES;0;ES;M;70000;73546
2022;SE;FT;Data Engineer;EUR;ES;0;ES;M;35000;36773
2022;MI;FT;Data Engineer;USD;US;100;US;M;160000;160000
2022;MI;FT;Data Engineer;USD;US;100;US;M;120000;120000
2022;SE;FT;Data Scientist;USD;US;0;US;M;190000;190000
2022;SE;FT;Data Scientist;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Engineer;INR;IN;50;IN;L;2800000;35610
2022;SE;FT;AI Scientist;USD;CO;100;CO;L;125000;125000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;95000;95000
2022;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;SE;FT;Data Scientist;EUR;ES;0;ES;M;45000;47280
2022;SE;FT;Data Scientist;EUR;ES;0;ES;M;36000;37824
2022;SE;FT;Data Analyst;USD;US;100;US;M;115934;115934
2022;SE;FT;Data Analyst;USD;US;100;US;M;81666;81666
2022;SE;FT;Data Scientist;USD;US;100;US;M;175000;175000
2022;SE;FT;Data Scientist;USD;US;100;US;M;140000;140000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;95000;95000
2022;SE;FT;Research Engineer;USD;US;0;US;M;249500;249500
2022;SE;FT;Research Engineer;USD;US;0;US;M;149850;149850
2022;MI;FT;Analytics Engineer;USD;US;100;US;M;122500;122500
2022;MI;FT;Analytics Engineer;USD;US;100;US;M;100000;100000
2022;SE;FT;Data Scientist;USD;US;0;US;M;249500;249500
2022;SE;FT;Data Scientist;USD;US;0;US;M;149850;149850
2022;EN;FT;Data Analyst;USD;US;0;US;M;55000;55000
2022;EN;FT;Data Analyst;USD;US;0;US;M;48000;48000
2022;SE;FT;Research Scientist;USD;US;0;US;M;249500;249500
2022;SE;FT;Research Scientist;USD;US;0;US;M;149850;149850
2022;MI;FT;Computer Vision Engineer;EUR;FR;100;FR;S;56000;58837
2022;SE;FT;Data Engineer;USD;US;100;US;M;190000;190000
2022;SE;FT;Data Engineer;USD;US;100;US;M;120000;120000
2022;SE;FT;Data Analyst;USD;US;100;US;M;127000;127000
2022;SE;FT;Data Analyst;USD;US;100;US;M;104000;104000
2022;SE;FT;Data Scientist;USD;US;100;US;M;210000;210000
2022;SE;FT;Data Scientist;USD;US;100;US;M;150000;150000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;210000;210000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;150000;150000
2022;SE;FT;Data Engineer;USD;US;100;US;M;210000;210000
2022;SE;FT;Data Engineer;USD;US;100;US;M;130000;130000
2022;SE;FT;Data Scientist;USD;US;100;US;M;182750;182750
2022;SE;FT;Data Scientist;USD;US;100;US;M;161500;161500
2022;MI;FT;Data Analyst;USD;US;100;US;M;102640;102640
2022;MI;FT;Data Analyst;USD;US;100;US;M;66100;66100
2022;SE;FT;Research Scientist;USD;US;100;US;M;210000;210000
2022;SE;FT;Research Scientist;USD;US;100;US;M;150000;150000
2022;SE;FT;Data Engineer;USD;US;0;US;M;198800;198800
2022;SE;FT;Data Engineer;USD;US;0;US;M;122600;122600
2022;MI;FT;Data Engineer;USD;US;100;US;M;130000;130000
2022;MI;FT;Data Engineer;USD;US;100;US;M;80000;80000
2022;SE;FT;Data Scientist;USD;US;100;US;M;136000;136000
2022;SE;FT;Data Scientist;USD;US;100;US;M;104000;104000
2022;SE;FT;Data Analyst;USD;US;100;US;M;150000;150000
2022;SE;FT;Data Analyst;USD;US;100;US;M;100000;100000
2022;EN;FT;Data Engineer;USD;US;0;US;M;160000;160000
2022;EN;FT;Data Engineer;USD;US;0;US;M;135000;135000
2022;SE;FT;Data Engineer;USD;US;100;US;M;216000;216000
2022;SE;FT;Data Engineer;USD;US;100;US;M;144000;144000
2022;EX;FT;Data Scientist;USD;US;100;US;M;159000;159000
2022;EX;FT;Data Scientist;USD;US;100;US;M;130000;130000
2022;SE;FT;Data Analyst;USD;US;100;US;M;115934;115934
2022;SE;FT;Data Analyst;USD;US;100;US;M;81666;81666
2022;SE;FT;Data Engineer;USD;US;100;US;M;215000;215000
2022;SE;FT;Data Engineer;USD;US;100;US;M;150000;150000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;246000;246000
2022;SE;FT;Machine Learning Engineer;USD;US;100;US;M;201000;201000
2022;MI;FT;Data Engineer;USD;US;100;US;M;187000;187000
2022;MI;FT;Data Engineer;USD;US;100;US;M;153000;153000
2022;SE;FT;Machine Learning Engineer;USD;MX;100;MX;M;255000;255000
2022;SE;FT;Machine Learning Engineer;USD;MX;100;MX;M;185000;185000
2022;MI;FT;Data Analyst;GBP;GB;0;GB;M;350000;430967
2022;MI;FT;Data Analyst;GBP;GB;0;GB;M;45000;55410
2022;SE;FT;Data Analyst;EUR;ES;0;ES;M;48000;50432
2022;SE;FT;Data Analyst;EUR;ES;0;ES;M;38000;39925
2022;SE;FT;Data Analyst;USD;US;0;US;M;169000;169000
2022;SE;FT;Data Analyst;USD;US;0;US;M;110600;110600
2022;EN;FT;BI Data Analyst;EUR;DE;0;DE;L;58000;60938
2022;SE;FT;BI Developer;USD;US;100;US;M;140000;140000
2022;SE;FT;BI Developer;USD;US;100;US;M;120000;120000
2022;MI;FT;Data Analyst;USD;US;100;US;M;75000;75000
2022;MI;FT;Data Analyst;USD;US;100;US;M;60000;60000
2022;SE;FT;3D Computer Vision Researcher;USD;CA;50;AL;S;10000;10000
2022;EN;FT;Data Analyst;USD;US;50;US;L;50000;50000
2022;MI;FT;MLOps Engineer;USD;US;100;US;M;134000;134000
2022;MI;FT;MLOps Engineer;USD;US;100;US;M;124000;124000
2022;SE;FT;Data Analyst;USD;US;0;US;M;166700;166700
2022;SE;FT;Data Analyst;USD;US;0;US;M;119000;119000
2022;EN;FT;Data Scientist;USD;US;0;US;M;124234;124234
2022;EN;FT;Data Scientist;USD;US;0;US;M;74540;74540
2022;MI;FT;Data Analyst;USD;US;100;US;M;100000;100000
2022;MI;FT;Data Analyst;USD;US;100;US;M;65000;65000
2021;MI;FT;Data Analyst;INR;IN;50;IN;L;1250000;16904
2022;EN;FT;AI Scientist;USD;CA;50;CA;L;200000;200000
2022;EN;FT;Machine Learning Engineer;USD;AR;100;AR;L;12000;12000
2022;SE;FT;Data Engineer;USD;US;100;US;M;220000;220000
2022;SE;FT;Data Engineer;USD;US;100;US;M;146000;146000
2022;SE;FT;Data Engineer;EUR;ES;0;ES;M;65000;68293
2022;SE;FT;Data Engineer;EUR;ES;0;ES;M;35000;36773
2022;SE;FT;Data Specialist;USD;US;0;US;M;110000;110000
2022;SE;FT;Data Specialist;USD;US;0;US;M;70000;70000
2022;EN;FT;Data Analyst;USD;US;50;US;L;50000;50000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;95000;95000
2022;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;SE;FT;Data Scientist;EUR;ES;0;ES;M;45000;47280
2022;SE;FT;Data Scientist;EUR;ES;0;ES;M;36000;37824
2022;SE;FT;Data Architect;USD;US;100;US;M;190000;190000
2022;SE;FT;Data Architect;USD;US;100;US;M;135000;135000
2022;SE;FT;Data Scientist;USD;US;0;US;M;128000;128000
2022;SE;FT;Data Scientist;USD;US;0;US;M;81500;81500
2022;SE;FT;Data Scientist;USD;US;100;US;M;173000;173000
2022;SE;FT;Data Scientist;USD;US;100;US;M;110000;110000
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;192000;192000
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Analyst;USD;US;100;US;M;115934;115934
2022;SE;FT;Data Analyst;USD;US;100;US;M;81666;81666
2022;SE;FT;Data Analyst;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Analyst;USD;US;0;US;M;95000;95000
2022;SE;FT;Principal Machine Learning Engineer;USD;US;100;US;L;190000;190000
2022;SE;FT;Data Engineer;USD;US;100;US;M;194000;194000
2022;SE;FT;Data Engineer;USD;US;100;US;M;129400;129400
2022;SE;FT;Data Analyst;USD;US;100;US;M;201000;201000
2022;SE;FT;Data Analyst;USD;US;100;US;M;89200;89200
2022;SE;FT;Data Scientist;USD;US;0;US;M;165000;165000
2022;SE;FT;Data Scientist;USD;US;0;US;M;125000;125000
2022;SE;FT;Applied Scientist;USD;US;100;US;M;230000;230000
2022;SE;FT;Applied Scientist;USD;US;100;US;M;196000;196000
2022;MI;FT;Machine Learning Engineer;USD;US;0;US;M;130000;130000
2022;MI;FT;Machine Learning Engineer;USD;US;0;US;M;90000;90000
2022;MI;FT;Machine Learning Researcher;USD;US;100;US;M;150000;150000
2022;MI;FT;Machine Learning Researcher;USD;US;100;US;M;100000;100000
2022;MI;FT;Machine Learning Engineer;USD;US;0;US;M;230000;230000
2022;MI;FT;Machine Learning Engineer;USD;US;0;US;M;150000;150000
2022;SE;FT;Data Engineer;USD;US;0;US;M;153600;153600
2022;SE;FT;Data Engineer;USD;US;0;US;M;106800;106800
2022;MI;FT;Machine Learning Researcher;USD;US;100;US;M;130000;130000
2022;MI;FT;Machine Learning Researcher;USD;US;100;US;M;100000;100000
2022;SE;FT;Data Engineer;USD;US;100;US;M;216000;216000
2022;SE;FT;Data Engineer;USD;US;100;US;M;144000;144000
2022;MI;FT;Data Scientist;USD;US;0;US;M;180000;180000
2022;MI;FT;Data Scientist;USD;US;0;US;M;120000;120000
2022;EN;FT;Data Engineer;USD;US;0;US;M;160000;160000
2022;EN;FT;Data Engineer;USD;US;0;US;M;135000;135000
2022;SE;FT;Data Analyst;USD;US;100;US;M;192500;192500
2022;SE;FT;Data Analyst;USD;US;100;US;M;140000;140000
2022;SE;FT;Data Engineer;USD;US;0;US;M;152500;152500
2022;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Analyst;USD;US;100;US;M;65000;65000
2022;SE;FT;Data Analyst;USD;US;100;US;M;55000;55000
2022;SE;FT;Data Engineer;USD;US;0;US;M;178750;178750
2022;SE;FT;Data Engineer;USD;US;0;US;M;160000;160000
2022;MI;FT;Data Scientist;EUR;FR;100;FR;M;60000;63040
2022;MI;FT;Data Scientist;EUR;FR;100;FR;M;50000;52533
2022;MI;FT;Machine Learning Scientist;USD;US;0;US;M;165000;165000
2022;MI;FT;Machine Learning Scientist;USD;US;0;US;M;135000;135000
2022;SE;FT;Analytics Engineer;USD;US;100;US;M;170000;170000
2022;SE;FT;Analytics Engineer;USD;US;100;US;M;125000;125000
2022;SE;FT;Data Engineer;USD;US;0;US;M;105000;105000
2022;SE;FT;Data Engineer;USD;US;0;US;M;70000;70000
2022;SE;FT;Data Scientist;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Scientist;USD;US;0;US;M;95000;95000
2022;SE;FT;Data Scientist;USD;US;0;US;M;203500;203500
2022;SE;FT;Data Scientist;USD;US;0;US;M;152000;152000
2022;SE;FT;Data Engineer;USD;US;100;US;M;197430;197430
2022;SE;FT;Data Engineer;USD;US;100;US;M;134760;134760
2022;MI;FT;Data Scientist;USD;US;100;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;197000;197000
2022;SE;FT;Data Engineer;USD;US;0;US;M;99000;99000
2022;SE;FT;Data Engineer;USD;US;100;US;M;220000;220000
2022;SE;FT;Data Engineer;USD;US;100;US;M;162000;162000
2022;MI;FT;Data Engineer;EUR;LT;0;LT;M;105120;110446
2022;MI;FT;Data Engineer;EUR;LT;0;LT;M;75360;79178
2022;MI;FT;Data Science Consultant;GBP;GB;0;GB;M;57000;70186
2022;MI;FT;Data Science Consultant;GBP;GB;0;GB;M;42000;51716
2022;SE;FT;Data Architect;USD;US;100;US;M;149040;149040
2022;SE;FT;Data Architect;USD;US;100;US;M;113900;113900
2020;MI;FT;Business Data Analyst;USD;US;0;US;M;95000;95000
2021;SE;FT;Data Analyst;USD;US;100;US;S;115000;115000
2022;SE;FT;Data Analyst;USD;US;100;AU;L;171000;171000
2022;EN;FT;Data Analytics Engineer;USD;AR;100;AR;S;13000;13000
2022;SE;FT;Data Engineer;USD;US;0;US;M;100000;100000
2022;SE;FT;Data Engineer;USD;US;0;US;M;78000;78000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Data Engineer;USD;US;0;US;M;95000;95000
2022;SE;FT;Data Specialist;USD;US;0;US;M;110000;110000
2022;SE;FT;Data Specialist;USD;US;0;US;M;70000;70000
2022;EN;FL;Data Analytics Consultant;USD;BE;100;US;S;50000;50000
2022;SE;FT;Data Scientist;USD;US;0;US;M;185900;185900
2022;SE;FT;Data Scientist;USD;US;0;US;M;129300;129300
2022;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;SE;FT;Data Engineer;USD;US;100;US;M;230000;230000
2022;SE;FT;Data Engineer;USD;US;100;US;M;154600;154600
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;204500;204500
2022;SE;FT;Machine Learning Engineer;USD;US;0;US;M;142200;142200
2022;MI;FT;Data Engineer;USD;US;100;US;M;160000;160000
2022;MI;FT;Data Engineer;USD;US;100;US;M;75000;75000
2022;SE;FT;Data Scientist;EUR;ES;0;ES;M;45000;47280
2022;SE;FT;Data Scientist;EUR;ES;0;ES;M;36000;37824
2022;SE;FT;Data Engineer;USD;US;0;US;M;213000;213000
2022;SE;FT;Data Engineer;USD;US;0;US;M;152000;152000
2022;SE;FT;Data Scientist;USD;US;100;US;M;140000;140000
2022;SE;FT;Data Scientist;USD;US;100;US;M;120000;120000
2022;SE;FT;Data Scientist;USD;US;0;US;M;110000;110000
2022;SE;FT;Data Scientist;USD;US;0;US;M;70000;70000
2022;SE;FT;Machine Learning Software Engineer;USD;CA;100;CA;M;227200;227200
2022;SE;FT;Machine Learning Software Engineer;USD;CA;100;CA;M;168000;168000
2021;EN;FT;3D Computer Vision Researcher;USD;AS;0;AS;M;20000;20000
2022;MI;FT;Data Scientist;EUR;DE;0;DE;M;61000;64090
2022;MI;FT;Data Scientist;EUR;DE;0;DE;M;58000;60938
2022;SE;FT;ML Engineer;USD;US;100;US;M;243000;243000
2022;SE;FT;ML Engineer;USD;US;100;US;M;183000;183000
2022;SE;FT;Data Engineer;USD;US;0;US;M;175000;175000
2022;SE;FT;Data Engineer;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Scientist;USD;US;100;US;M;130000;130000
2022;MI;FT;Data Scientist;USD;US;100;US;M;90000;90000
2022;MI;FT;Data Analyst;USD;US;0;US;M;165000;165000
2022;MI;FT;Data Analyst;USD;US;0;US;M;124000;124000
2022;SE;FT;Data Engineer;USD;CA;0;CA;M;178000;178000
2022;SE;FT;Data Engineer;USD;CA;0;CA;M;132000;132000
2022;SE;FT;Data Engineer;USD;US;0;US;M;300000;300000
2022;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Analyst;USD;US;0;US;M;169000;169000
2022;SE;FT;Data Analyst;USD;US;0;US;M;110600;110600
2022;SE;FT;Data Analyst;USD;US;100;US;M;116000;116000
2022;SE;FT;Data Analyst;USD;US;100;US;M;96000;96000
2022;SE;FT;Data Analyst;GBP;GB;0;GB;M;75000;92350
2022;SE;FT;Data Analyst;GBP;GB;0;GB;M;57000;70186
2022;SE;FT;Data Analyst;USD;US;0;US;M;105000;105000
2022;SE;FT;Data Analyst;USD;US;0;US;M;70000;70000
2022;MI;FT;Machine Learning Researcher;CAD;CA;50;CA;L;137000;105236
2022;SE;FT;Data Engineer;USD;US;100;US;M;194000;194000
2022;SE;FT;Data Engineer;USD;US;100;US;M;129400;129400
2022;SE;FT;Data Architect;USD;US;100;US;M;190000;190000
2022;SE;FT;Data Architect;USD;US;100;US;M;135000;135000
2022;SE;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;SE;FT;Data Analyst;USD;US;0;US;M;70000;70000
2022;EN;FT;Machine Learning Engineer;USD;US;0;US;M;189750;189750
2022;EN;FT;Machine Learning Engineer;USD;US;0;US;M;140250;140250
2022;SE;FT;Data Analyst;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;MI;FT;Data Analyst;USD;US;0;US;M;160000;160000
2022;MI;FT;Data Analyst;USD;US;0;US;M;109000;109000
2022;SE;FT;Research Engineer;USD;US;0;US;M;250000;250000
2022;SE;FT;Research Engineer;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;206000;206000
2022;MI;FT;Data Analyst;USD;US;0;US;M;160000;160000
2022;SE;FT;Data Engineer;USD;US;0;US;M;135000;135000
2022;SE;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;SE;FT;Machine Learning Engineer;EUR;FR;100;FR;M;110000;115573
2022;SE;FT;Machine Learning Engineer;EUR;FR;100;FR;M;70000;73546
2022;EN;FT;Data Engineer;USD;US;0;US;M;160000;160000
2022;EN;FT;Data Engineer;USD;US;0;US;M;135000;135000
2022;MI;FT;Data Analyst;USD;US;0;US;M;150000;150000
2022;MI;FT;Data Analyst;USD;US;0;US;M;100000;100000
2022;MI;FT;Data Engineer;USD;US;0;US;M;120000;120000
2022;MI;FT;Data Engineer;USD;US;0;US;M;95000;95000
2022;SE;FT;Data Engineer;EUR;ES;0;ES;M;65000;68293
2022;SE;FT;Data Engineer;EUR;ES;0;ES;M;40000;42026
2022;SE;FT;Data Engineer;USD;US;0;US;M;191200;191200
2022;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;SE;FT;Data Engineer;USD;US;0;US;M;191200;191200
2022;SE;FT;Data Engineer;USD;US;0;US;M;130000;130000
2022;EN;FT;Machine Learning Research Engineer;EUR;DE;50;DE;L;63000;66192
2022;EN;FT;3D Computer Vision Researcher;USD;US;100;CR;S;50000;50000
